Name: Construction Concrete
Type: manmade
Class: General Construction Material
Subclass: Cement Cinderblock
Particle Size: Solid
Sample No.: 0432UUUCNC
Owner: National Photographic Interpretation Center
Wavelength Range: All
Origin: Spectra obtained from the Noncoventional Exploitation FactorsData System of the National Photographic Interpretation Center.
Collection Date: N/A
Description:  Light brown, cement construction concrete cinderblock. Original ASTER Spectral Library name was jhu.becknic.manmade.construction.cement.solid.0432uuu.spectrum.txt
Measurement: Directional (10 Degree) Hemispherical Reflectance
First Column: X
Second Column: Y
X Units: Wavelength (micrometers)
Y Units:Reflectance (percent)
First X Value:  0.4200
Last X Value: 14.0000
Number of X Values: 491
Additional Information: none

 1.4800	33.2107
 1.5000	33.3203
 1.5200	33.4056
 1.5400	33.4374
 1.5600	33.4288
 1.5800	33.4236
 1.6000	33.4190
 1.6200	33.3819
 1.6400	33.3113
 1.6600	33.2824
 1.6800	33.2695
 1.7000	33.2028
 1.7200	33.1043
 1.7400	32.9721
 1.7600	32.8621
 1.7800	32.7718
 1.8000	32.7041
 1.8200	32.6093
 1.8400	32.5075
 1.8600	32.3978
 1.8800	31.6499
 1.9000	29.6635
 1.9200	28.5169
 1.9400	28.6577
 1.9600	29.0988
 1.9800	29.5676
 2.0000	30.0897
 2.0200	30.4639
 2.0400	30.7433
 2.0600	30.9538
 2.0800	31.0906
 2.1000	31.1720
 2.1200	31.1963
 2.1400	31.1964
 2.1600	31.0891
 2.1800	30.9573
 2.2000	30.6719
 2.2200	30.5448
 2.2400	30.4261
 2.2600	30.2501
 2.2800	30.0303
 2.3000	29.6211
 2.3200	29.9156
 2.3400	29.6337
 2.3600	29.6450
 2.3800	29.5447
 2.4000	29.0424
 2.4200	28.4589
 2.4400	28.0336
 2.4600	27.4360
 2.4800	26.6041
 2.5000	26.4717
 2.5200	25.9996
 2.5400	25.6919
 2.5600	26.2490
 2.5800	26.2836
 2.6000	26.1882
 2.6200	25.7613
 2.6400	25.1756
 2.6600	23.8402
 2.6800	20.3697
 2.7000	14.4859
 2.7200	10.8658
 2.7400	 7.8481
 2.7600	 5.9809
 2.7800	 5.4441
 2.8000	 5.1352
 2.8200	 4.9631
 2.8400	 4.7008
 2.8600	 4.5492
 2.8800	 4.3929
 2.9000	 4.3703
 2.9200	 4.3471
 2.9400	 4.4162
 2.9600	 4.4349
 2.9800	 4.5087
 3.0000	 4.5334
 3.0200	 4.5922
 3.0400	 4.7379
 3.0600	 4.8057
 3.0800	 4.8940
 3.1000	 5.0790
 3.1200	 5.1853
 3.1400	 5.4685
 3.1600	 5.7037
 3.1800	 5.9982
 3.2000	 6.1828
 3.2200	 6.5133
 3.2400	 6.7736
 3.2600	 7.0432
 3.2800	 7.3417
 3.3000	 7.4691
 3.3200	 7.6586
 3.3400	 7.4645
 3.3600	 7.2369
 3.3800	 7.5067
 3.4000	 7.7016
 3.4200	 7.8040
 3.4400	 8.1317
 3.4600	 8.1227
 3.4800	 7.7406
 3.5000	 8.4195
 3.5200	 9.6532
 3.5400	10.8717
 3.5600	11.5644
 3.5800	12.0628
 3.6000	12.5443
 3.6200	12.9694
 3.6400	13.3466
 3.6600	13.6434
 3.6800	13.9145
 3.7000	14.0981
 3.7200	14.3132
 3.7400	14.4107
 3.7600	14.4262
 3.7800	14.2627
 3.8000	13.4441
 3.8200	12.3734
 3.8400	11.3364
 3.8600	10.8296
 3.8800	10.6857
 3.9000	10.3685
 3.9200	 9.7713
 3.9400	 8.7624
 3.9600	 6.9987
 3.9800	 6.5558
 4.0000	 7.7498
 4.0200	10.1772
 4.0400	12.2558
 4.0600	13.8649
 4.0800	14.8217
 4.1000	15.2764
 4.1200	15.4548
 4.1400	15.5285
 4.1600	15.5135
 4.1800	15.4158
 4.2000	15.1215
 4.2200	14.5127
 4.2400	13.8999
 4.2600	13.4866
 4.2800	13.4087
 4.3000	13.7070
 4.3200	13.8580
 4.3400	13.8147
 4.3600	13.6515
 4.3800	13.3671
 4.4000	13.0435
 4.4200	12.7992
 4.4400	12.5247
 4.4600	12.2932
 4.4800	12.1556
 4.5000	12.0869
 4.5200	12.1394
 4.5400	12.1937
 4.5600	12.1973
 4.5800	12.1274
 4.6000	11.9811
 4.6200	11.7685
 4.6400	11.4428
